# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
15930000	-10558.163661403723	8.158575198823936	-10566.322236602547	2008.807595567856	6.952239040539595E-5	1.7060582587571804E-6	1.7060582587571804E-6	7.505902482524386E-6	-0.07468442651802445	14464.535003075773	-3287.724488632079	-3287.724488632079	133975.76798495022	3566.4482312532637	-10566.322236602547
15940000	-10347.865437813667	8.258877625069019	-10356.124315438736	2006.7080626955462	6.465894806287394E-5	8.676733301284895E-7	8.676733301284895E-7	6.578397407772388E-6	-0.0420709073091631	15493.185855501339	-2043.510498417061	-2043.5104984170612	152282.24101750334	3629.6953123379267	-10356.124315438736
15950000	-10570.87563699898	8.182483981447149	-10579.058120980428	2008.7994839025387	6.607305462830966E-5	1.9756926297254586E-6	1.9756926297254586E-6	7.546090213318794E-6	-0.08848021936778795	15254.183839512734	-3993.8004625242756	-3993.8004625242756	133564.6001633381	3613.2810382592534	-10579.058120980428
15960000	-10641.856640019338	8.312250749978922	-10650.168890769317	2008.6148198911765	6.50822304083728E-5	2.177715573363845E-6	2.177715573363845E-6	5.936379386246144E-6	-0.1107921827630522	15556.127183341006	-5706.646800047644	-5706.646800047644	170546.28549412117	3783.843409609373	-10650.168890769317
15970000	-10950.317648050437	8.115159779290096	-10958.432807829728	2008.7861280501172	7.289787143839519E-5	3.911418143877225E-7	3.911418143877225E-7	7.76621745832185E-6	-0.016438873323424433	13721.529721879358	-691.0782579027457	-691.0782579027457	128797.61801310952	3523.514292123387	-10958.432807829728
15980000	-10854.584667457375	8.31857759219087	-10862.903245049565	2007.4991216552564	6.510026472762704E-5	-1.508542573686901E-7	-1.508542573686901E-7	5.788529719542663E-6	0.0077710921741167786	15361.848338173246	400.3434956966349	400.34349569663493	172765.87354202062	3884.3246820957634	-10862.903245049565
15990000	-10504.285928225683	8.120233472641477	-10512.406161698325	2007.7874465552948	8.028547566595158E-5	2.0437481673693063E-6	2.0437481673693063E-6	7.0304952420719124E-6	-0.08602326633535429	12548.411306958911	-3647.793182267434	-3647.7931822674336	143297.8952325271	3506.674789454445	-10512.406161698325
16000000	-10287.272658847793	8.276361823653676	-10295.549020671446	2007.9714285513885	6.04148042734936E-5	8.58688035680759E-7	8.58688035680759E-7	6.798787760749585E-6	-0.0423689775221018	16582.0012262066	-2094.3095389430746	-2094.309538943074	147349.55609699036	3577.0459088363314	-10295.549020671446
16010000	-10318.975138191212	8.247286315233442	-10327.222424506446	2007.9932217513942	7.771441329958926E-5	1.9925477687052536E-6	1.9925477687052536E-6	5.642745931413566E-6	-0.09515085768403608	12985.189760833784	-4585.287234026158	-4585.287234026159	178837.82401562648	3793.5012199482762	-10327.222424506446
16020000	-10114.640963212014	8.139195449849847	-10122.780158661864	2007.0353814860412	6.909229370224165E-5	2.4096967591188398E-6	2.4096967591188398E-6	7.891360071845532E-6	-0.10319808973161423	14629.192803957141	-4467.153718405337	-4467.153718405337	128084.95324448451	3322.6852124679253	-10122.780158661864
16030000	-10495.99077034869	8.321032619271953	-10504.31180296796	2008.761428642196	6.503006342135903E-5	1.9401755089743007E-6	1.9401755089743007E-6	5.8239328305930935E-6	-0.09969554472185396	15531.877534091034	-5174.264414887278	-5174.264414887278	173429.02304590313	3677.7202921637286	-10504.31180296796
16040000	-10161.752923774464	8.094264265595463	-10169.84718804006	2009.156530561874	7.586060229702258E-5	1.924691904768533E-6	1.924691904768533E-6	7.82810547423281E-6	-0.0789813844501174	13264.819765055914	-3261.4137998081687	-3261.4137998081687	128546.71159591281	3602.542286080661	-10169.84718804006
16050000	-10187.2600731191	8.258703081256414	-10195.518776200355	2008.0444929342445	6.607791779145613E-5	4.1653211320817547E-7	4.1653211320817547E-7	6.430599220819678E-6	-0.020206662754709857	15139.830512842733	-980.6590926567142	-980.6590926567143	155570.02413791913	3677.2150716514325	-10195.518776200355
16060000	-10074.047418570633	8.091127775972033	-10082.138546346605	2008.3242800822466	7.696254294120629E-5	1.7419649124317513E-6	1.7419649124317513E-6	7.755561841474455E-6	-0.07130058053481352	13059.726344519768	-2933.325208814138	-2933.325208814138	129598.57327363126	3392.22644069342	-10082.138546346605
16070000	-10198.567867652304	8.201859298571772	-10206.769726950875	2009.0612749766926	7.224015521233798E-5	2.9393880133365607E-6	2.9393880133365607E-6	6.707134734517809E-6	-0.13353621685090936	14094.040478259867	-6176.684274444605	-6176.684274444605	151801.88143211117	3669.4135789519137	-10206.769726950875
16080000	-10235.717920339832	8.251571501418717	-10243.96949184125	2008.57900797587	7.645217220288771E-5	9.109775267862121E-7	9.109775267862121E-7	5.646334044151319E-6	-0.043845948022662645	13105.267532464291	-2114.3992033135933	-2114.399203313593	177447.2006654841	3872.4141904717967	-10243.96949184125
16090000	-10399.931695347617	8.306435143907692	-10408.238130491525	2008.3786312539594	6.230768598825E-5	-3.457526597624057E-7	-3.457526597624057E-7	6.198198173408339E-6	0.017593894748011416	16054.3538909293	895.556321895299	895.556321895299	161387.16655943904	3672.0711522942374	-10408.238130491525
16100000	-10252.8084042109	8.269067416593568	-10261.077471627494	2006.0237599720642	6.5556466933162E-5	-6.19506468842527E-8	-6.19506468842527E-8	6.346244681394985E-6	0.0030372439066235555	15254.165938429918	148.90781793142946	148.90781793142946	157574.95576357644	3681.951671574865	-10261.077471627494
16110000	-10372.71466460708	8.210727548079934	-10380.925392155159	2006.0311363341852	6.474971891960004E-5	1.4605704825049387E-6	1.4605704825049387E-6	7.253388290177904E-6	-0.06739584337440144	15514.5526835417	-3124.0706814956698	-3124.0706814956693	138495.67750053716	3402.7051622017857	-10380.925392155159
16120000	-10529.643030885307	8.063211921594256	-10537.7062428069	2009.1930620611543	7.589656377639755E-5	5.812128448519211E-7	5.812128448519211E-7	8.278245097087187E-6	-0.02318755764228091	13182.915039658135	-925.5680961097527	-925.5680961097527	120863.53331315318	3447.6937713113853	-10537.7062428069
16130000	-10393.459901192662	8.251153993718415	-10401.71105518638	2008.402962879803	6.947333888459541E-5	4.962912013276606E-7	4.962912013276606E-7	6.210347922471657E-6	-0.02389293624691904	14402.232778045029	-1150.9341338756851	-1150.934133875685	161113.54967142205	3546.1473544995238	-10401.71105518638
16140000	-10564.284549314538	8.351737509253564	-10572.636286823792	2008.1365156033567	5.710686195068226E-5	-5.186044543506143E-7	-5.186044543506143E-7	6.179716707642266E-6	0.02760627509183345	17524.385922971658	1470.6539198104624	1470.653919810462	161943.13348312705	3825.9836681679326	-10572.636286823792
16150000	-10887.057421678423	8.388949973985135	-10895.446371652408	2005.7691056888525	6.553454175740145E-5	1.459744298760708E-6	1.459744298760708E-6	5.027451736379338E-6	-0.08042067226222507	15358.459190794423	-4459.400988234477	-4459.400988234477	200202.73449573276	3774.4524669525836	-10895.446371652408
16160000	-10523.187132406612	8.130888152106042	-10531.318020558718	2007.8289943193465	7.50206745595434E-5	1.4207889425191176E-6	1.4207889425191176E-6	7.3376896405383654E-6	-0.06055631184048951	13378.719528584392	-2590.507053645655	-2590.5070536456547	136784.27583422535	3488.4383984533424	-10531.318020558718
16170000	-10425.48809693993	8.260062190239235	-10433.748159130168	2008.3827095218912	5.8278702106494925E-5	1.5180936579126315E-6	1.5180936579126315E-6	7.308015538987693E-6	-0.07356036902073405	17252.281385053997	-3583.8154442132645	-3583.815444213265	137580.51855979813	3513.654440130747	-10433.748159130168
16180000	-10108.539439607115	8.313571653091703	-10116.853011260207	2008.7598098757219	6.813408600809303E-5	4.6653365813235574E-7	4.6653365813235574E-7	5.589275533905199E-6	-0.023906885662621852	14685.33482502543	-1225.77656715211	-1225.7765671521101	179016.37876972437	3673.714612129847	-10116.853011260207
16190000	-10261.15700754938	8.37826078526686	-10269.535268334646	2007.7781554471264	6.505743412428716E-5	6.630349595489342E-7	6.630349595489342E-7	5.147051800370113E-6	-0.03623336700995926	15391.240005422762	-1982.6748574144144	-1982.6748574144144	194541.38438472335	3816.7548441630242	-10269.535268334646
16200000	-10707.597034466444	8.861455154241497	-10716.458489620685	2007.0397204926835	2.3201876595849057E-5	-2.6326534565128945E-6	-2.6326534565128945E-6	5.7825302652246205E-6	0.22728625977218464	45447.74929178577	20691.318294224882	20691.31829422488	182354.9592067961	4060.6950454476414	-10716.458489620685
16210000	-10293.15395388567	8.268419433432324	-10301.422373319103	2008.1209735060577	6.58522177114946E-5	1.3908321394615003E-6	1.3908321394615003E-6	6.355250564581995E-6	-0.06798657706929422	15256.033483498684	-3338.7482482284117	-3338.7482482284117	158080.8857432178	3607.5195375195444	-10301.422373319103
16220000	-10706.794024934119	8.332920496143096	-10715.126945430262	2008.888965726429	6.629949330585124E-5	3.389130647964171E-7	3.389130647964171E-7	5.52449145508706E-6	-0.017708715184183977	15087.803044795219	-925.5971545123294	-925.5971545123297	181068.91921197457	3862.1351923218504	-10715.126945430262
16230000	-10571.800214102346	8.362169224533918	-10580.16238332688	2008.4961131437183	6.860955724305136E-5	2.5893373665717E-6	2.5893373665717E-6	5.131287614822831E-6	-0.13800129164405703	14858.193613533653	-7497.704048422949	-7497.70404842295	198666.33129495216	3926.4336118998954	-10580.16238332688
16240000	-10285.185889474436	8.31129451946856	-10293.497183993904	2008.7577181547006	6.351559589873172E-5	1.5689252847177913E-6	1.5689252847177913E-6	6.058401131156267E-6	-0.07998030596496136	15845.526098356118	-4103.466575944909	-4103.466575944909	166122.71301915465	3791.0603484099142	-10293.497183993904
16250000	-10085.773234137201	8.159362105982673	-10093.932596243183	2007.9188068195351	6.95321087827896E-5	-6.632025195930768E-7	-6.632025195930768E-7	7.457582934011408E-6	0.029124227923334748	14394.054175283793	1280.0625994611103	1280.0625994611103	134205.5394619455	3345.928203267209	-10093.932596243183
16260000	-10318.197139648144	8.23472715107026	-10326.431866799214	2009.1134591642908	6.905887701821227E-5	2.749860318114944E-7	2.749860318114944E-7	6.45369642780485E-6	-0.013025566232116892	14482.854881974494	-617.1010424564586	-617.1010424564586	154976.25358667327	3812.0332673182966	-10326.431866799214
16270000	-10291.854317980013	8.327345403351522	-10300.181663383364	2006.4907526379004	6.526529794498859E-5	2.253470624233101E-6	2.253470624233101E-6	5.750990464155808E-6	-0.11631598823222221	15532.219976049699	-6086.151883455163	-6086.151883455163	176267.8917313752	3521.7311744183276	-10300.181663383364
16280000	-10562.20869109678	8.214583493472936	-10570.423274590252	2007.992791367826	6.672994955952075E-5	1.1373990191103576E-6	1.1373990191103576E-6	6.971725138144048E-6	-0.052732981006983155	15027.563007834086	-2451.665131089743	-2451.6651310897428	143836.4969423109	3514.1886166702525	-10570.423274590252
16290000	-10626.336534205648	8.392344945680723	-10634.72887915133	2008.578960258849	7.186115646506058E-5	5.153182521240553E-7	5.153182521240553E-7	4.528029734702647E-6	-0.028567602150581566	13927.089733872135	-1584.9903731485024	-1584.9903731485024	221026.98813978687	4058.0531842927885	-10634.72887915133
16300000	-10183.837178851842	8.382917135624183	-10192.220095987466	2008.8735438849515	6.189820232123664E-5	1.1301837662992154E-6	1.1301837662992154E-6	5.373222454941165E-6	-0.061971589620237244	16217.842302488469	-3411.201052697502	-3411.201052697502	186825.55812112443	3889.6043773894535	-10192.220095987466
16310000	-10305.595348978864	8.276579938565515	-10313.87192891743	2008.0276785276653	7.360763866595655E-5	-5.633060727657392E-10	-5.633060727657392E-10	5.5677151525104364E-6	2.782559669142858E-5	13585.546539706655	1.3744993517148125	1.3744993517148125	179606.88960953258	3751.080638285952	-10313.87192891743
16320000	-10441.111331632119	8.135433378807466	-10449.246765010927	2007.2568149199853	8.293080874927128E-5	2.630944173061474E-7	2.630944173061474E-7	6.554403405813232E-6	-0.01128462414363944	12059.780605589362	-484.0808163338614	-484.0808163338614	152588.61822164766	3505.8896008926863	-10449.246765010927
16330000	-12142.694802597536	8.313993649162732	-12151.008796246699	2008.0192091326942	6.957075215347278E-5	1.7745968534475862E-6	1.7745968534475862E-6	5.5113693856258765E-6	-0.09062679010047597	14492.889603778154	-4666.541922467654	-4666.541922467654	182945.68192830193	3716.793952242877	-12151.008796246699
16340000	-10334.664589437803	8.309557930519244	-10342.974147368323	2008.9159907966798	7.087096470874018E-5	6.877445160989896E-7	6.877445160989896E-7	5.420302897491784E-6	-0.035089823653038504	14127.545995698003	-1792.5460012527403	-1792.5460012527403	184718.97837029217	3787.0119587890335	-10342.974147368323
16350000	-10263.384472648753	8.197392452042902	-10271.581865100796	2007.0394153444902	7.305627006006742E-5	2.9323930153605703E-6	2.9323930153605703E-6	6.690095863859335E-6	-0.13264083840206176	13933.214342940853	-6107.186093024353	-6107.186093024353	152151.58206350243	3465.600067348308	-10271.581865100796
16360000	-10189.770010718024	8.145078454178467	-10197.915089172202	2007.7950183338496	7.570981886628465E-5	1.0189771284068767E-6	1.0189771284068767E-6	7.0552416694836E-6	-0.0440892169135066	13234.051540461203	-1911.3726315309607	-1911.372631530961	142014.64555483178	3329.837726688931	-10197.915089172202
16370000	-10675.107847342833	8.454442739737917	-10683.562290082571	2007.7816044959418	5.2838391300868035E-5	3.513728848334231E-7	3.513728848334231E-7	5.436963308125844E-6	-0.02073076124129449	18933.7700222927	-1223.6266857939931	-1223.6266857939931	184005.27878187966	3936.5047871346	-10683.562290082571
16380000	-10569.473531420692	8.235520114965883	-10577.709051535658	2008.7727777654316	6.077506225976052E-5	1.6177192595142365E-6	1.6177192595142365E-6	7.363605169606289E-6	-0.07647072414107096	16550.903147311878	-3636.087781332359	-3636.0877813323586	136601.86091793503	3697.5441794635954	-10577.709051535658
16390000	-10309.194504617295	8.2138567212241	-10317.40836133852	2008.3941713747558	6.667569964652842E-5	1.4855976572633748E-6	1.4855976572633748E-6	7.001216885784473E-6	-0.06875917374857823	15069.212438721932	-3197.556519242299	-3197.556519242299	143510.80660192593	3482.59510047206	-10317.40836133852
16400000	-10087.480943579063	8.330175383723493	-10095.811118962787	2006.4142102760286	6.11786517566629E-5	1.5509947798805675E-6	1.5509947798805675E-6	6.057328717080168E-6	-0.08056934147082898	16452.370291394793	-4212.6722240882045	-4212.6722240882045	166167.93963826538	3608.469678439406	-10095.811118962787
16410000	-10193.068139489611	8.275008265721333	-10201.343147755333	2008.1634280727262	6.279715149016865E-5	2.0573011684025285E-6	2.0573011684025285E-6	6.6142031916483575E-6	-0.10094600456687802	16088.229783200153	-5004.1301985247055	-5004.130198524705	152746.29061591963	3666.851227378489	-10201.343147755333
16420000	-10476.31959905766	8.442162837923593	-10484.761761895585	2009.0148769546208	6.364928120676859E-5	2.0498773845838215E-6	2.0498773845838215E-6	4.689696368403315E-6	-0.11864754859412306	15935.4233035376	-6965.411250027963	-6965.411250027963	216278.01872833952	4040.8546586205116	-10484.761761895585
16430000	-10322.743229239815	8.27844456582439	-10331.021673805639	2008.1825727906	7.73996580849887E-5	1.984676531746504E-6	1.984676531746504E-6	5.326100473354731E-6	-0.09774972309272216	13044.594928463397	-4860.836093907552	-4860.836093907552	189565.9295898153	3881.841265381369	-10331.021673805639
16440000	-10351.91548387913	8.235140035743122	-10360.150623914873	2006.3850629014341	6.764622677727889E-5	1.0586595286197643E-6	1.0586595286197643E-6	6.598489489582188E-6	-0.05010859867837698	14820.001643377926	-2377.7162907803686	-2377.7162907803686	151931.31603685676	3540.4231774820414	-10360.150623914873
16450000	-10300.182124285906	8.259965570465816	-10308.442089856371	2007.9631406579706	6.913890191621452E-5	1.4157558336989644E-6	1.4157558336989644E-6	6.156869072627062E-6	-0.06861943879417233	14532.063362236844	-3341.6097107277265	-3341.6097107277265	163188.6095984824	3640.34139271756	-10308.442089856371
16460000	-11886.2069483691	9.060297376100312	-11895.267245745199	2009.329424854444	1.7383226400107798E-5	-1.602755492387186E-6	-1.602755492387186E-6	5.065519059032573E-6	0.17080087991402054	59255.37361926605	18748.69572396228	18748.695723962275	203345.31625341438	4643.2864419681355	-11895.267245745199
